doc_id;sentence_id;title;filename;pages;sentence;sentence_len;label;possible_noise;
0;18;Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 20 de febrero de 1982.txt;3;El fiscal continúa pidiendo se lean declaraciones parciales.;60;Neutral;False;Neutral
0;19;Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 20 de febrero de 1982.txt;3;Al parecer existía un acuerdo informal de la SALA para permitir la lectura parcial de diligencias, así como no solicitar la lectura de declaraciones de personas citadas como testigos a la vista oral..;200;Neutral;False;Neutral
0;21;Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 20 de febrero de 1982.txt;3;"Uno de los defensores manifiesta que habían llegado a una ""especie de acuerdo"", antes de comenzar la vista, según el cual ni el Ministerio Fiscal ni los defensores iban a pedir excesivas lecturas de declaraciones.";213;Neutral;False;Neutral
0;22;Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 20 de febrero de 1982.txt;3;"Sin embargo la línea del Fiscal está alargando de manera muy notable ésta fase inicial de la vista; puede dar lugar además a que algunos defensores hagan lo mismo..";164;Neutral;False;Neutral
3;64;Vista oral 2/81 del Consejo Supremo de Justicia Militar (25 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 25 de febrero de 1982.txt;6;Se ofreció por lealtad a la Corona y patriotismo a buscar una solución constitucional, que no tuvo aceptación..;111;A favor;False;A favor
7;110;Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 2 de marzo de 1982.txt;10;Ello ha permitido a todo el entramado golpista tomar toda una serie de medidas para ocultar y hacer desaparecer buena parte de los hilos de su conspiración y recomponer la imagen de no pocos de los cómplices..;209;En contra;False;En contra
7;125;Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 2 de marzo de 1982.txt;10;Que se proceda a una depuración de las filas de las Fuerzas Armadas ya que los jefes y oficiales de ideología y militancia fascista, formados por el franquismo no pueden ni deben ser los encargados de defender constitucionalmente nuestra independencia nacional ni la democracia.;278;En contra;False;En contra
12;4;Vista oral 2/81 del Consejo Supremo de Justicia Militar (12 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 12 de marzo de 1982.txt;2;Antes de tomar la palabra el Coronel ESCANDELL el Teniente Coronel DE MEER solicita la palabra para exponer una cuestión previa que tiene que ver con la Causa pero ajena al interrogatorio.;188;Neutral;False;Neutral
14;40;Vista oral 2/81 del Consejo Supremo de Justicia Militar (16 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 16 de marzo de 1982.txt;6;Opina que ya estaba redactado el texto constitucional modificado, y ha vuelto a insistir en que la nota c-3 del CESID es más fiable de lo expresado por el Sr. Oliart..;167;En contra;False;En contra
16;32;Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 18 de marzo de 1982.txt;6;El Tte General Milans no quiso conocer los detalles que pretendió darle el Tcol Tejero sobre la forma de tomar el Congreso.;123;Neutral;False;Neutral
16;65;Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 18 de marzo de 1982.txt;6;Nunca se pretendió que el General Torres Rojas tomara el mando de la DAC, sino de impulsar a la acción del General Juste..;122;A favor;False;A favor
16;79;Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 18 de marzo de 1982.txt;6;Finalmente aceptó haber actuado voluntariamente, haber infringido con su salida los órdenes de acuartelamiento, saber que había interrumpido un acto constitucional..;165;En contra;False;En contra
17;62;Vista oral 2/81 del Consejo Supremo de Justicia Militar (23 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 23 de marzo de 1982.txt;5;"Los periodistas se han automarginado, evitando contactos con familiares y comisiones; en los descansos normalmente se agrupan entre ellos, o pasan a las zonas exclusivas de prensa (telex-OIDREP)..";196;Neutral;False;Neutral
18;72;Vista oral 2/81 del Consejo Supremo de Justicia Militar (22 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 22 de marzo de 1982.txt;5;En resumen, en un orden de valores los constitucionales quedan subordinados a los personales o de grupos.;105;A favor;False;A favor
19;26;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de marzo de 1982.txt;5;El Comandante Bonel le manifiesta la adhesión de las Capitanías y que la fórmula presentada por el General Armada era constitucional.. .;136;A favor;False;A favor
19;63;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de marzo de 1982.txt;5;"En la mañana de hoy a las 10,18 horas se ha repartido entre comisiones militares, en el interior de la Sala, el siguiente telex:. ""El pasado día 18, el alcalde de Valencia invitó al Capitán General, juntamente con otras Autoridades, a presenciar la 'Mascleta' desde el Ayuntamiento y después a tomar una - paella en la barraca instalada en la misma plaza del Ayuntamiento..";373;Neutral;False;Neutral
21;87;Vista oral 2/81 del Consejo Supremo de Justicia Militar (29 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 29 de marzo de 1982.txt;9;que el procesado no tuvo conciencia de desobediencia y su acción fue motivada por el aparente desempeño y traición de la DAC 1 a la Guardia Civil, traición que se confirma con el mensaje entregado por el Coronel San Martín... (ante lo dudoso de la intención de esta afirmación que veladamente implica a S.M., el Presidente de la Sala le interrumpió y dio orden de que se tomara nota de ello para la resolución correspondiente.;426;A favor;False;A favor
21;104;Vista oral 2/81 del Consejo Supremo de Justicia Militar (29 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 29 de marzo de 1982.txt;9;El artículo 59 de su Reglamento obliga a tomar parte ante el carácter grave de la situación.;92;A favor;False;A favor
22;35;Vista oral 2/81 del Consejo Supremo de Justicia Militar (30 de marzo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 30 de marzo de 1982.txt;9;"""¡Ah! bueno, eso es otra cosa"", contestó Alcalá.";48;Neutral;False;Neutral
24;34;Vista oral 2/81. Incidentes en la tarde del 5 de abril de 1982 (6 de abril de 1982).;Vista oral 281 Incidentes en la tarde del 5 de abril de 1982 6 de abril de 1982.txt;3;"""Estoy honrado de ser amigo del Gral. Santamaría"".";50;A favor;False;A favor
26;36;Vista oral 2/81 del Consejo Supremo de Justicia Militar (1 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 1 de abril de 1982.txt;4;En presencia del procesado no se habló en ningún momento de proyectar acción alguna que invirtiera el orden constitucional..;124;A favor;False;A favor
27;23;Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 2 de abril de 1982.txt;10;La autorización al General Armada a trasladarse al Congreso fue únicamente para gestionar la salida, pero de ninguna manera (y esto lo ha repetido innumerables veces) para proponerse como Presidente, puesto que esto era anticonstitucional..;240;En contra;False;En contra
27;134;Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 2 de abril de 1982.txt;10;Se estima que la sesión de hoy no ha beneficiado en absoluto a los procesados y la opinión general es que hay que tomar alguna medida para que se de un cambio de rumbo al desarrollo de la Vista.;194;En contra;False;En contra
28;14;Vista oral 2/81 del Consejo Supremo de Justicia Militar (6 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 6 de abril de 1982.txt;6;"Que el Gral. Armada dijo, en relación a su propuesta de Gobierno provisional: ""Es constitucional"".";98;A favor;False;A favor
28;77;Vista oral 2/81 del Consejo Supremo de Justicia Militar (6 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 6 de abril de 1982.txt;6;El testigo opinó que la solución no le parecía constitucional y podría ser peligrosa a largo plazo para la monarquía.;117;En contra;False;En contra
29;16;Vista oral 2/81 del Consejo Supremo de Justicia Militar (7 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 7 de abril de 1982.txt;6;El Gral. ARMADA dijo que era constitucional, y pidió un ejemplar de la Constitución, y citó un artículo..;105;A favor;False;A favor
29;91;Vista oral 2/81 del Consejo Supremo de Justicia Militar (7 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 7 de abril de 1982.txt;6;"En ella este Gral. hizo la indicación de que el Rey estaba de acuerdo y quizás la Reina, también manifestó que no era un ""golpe"". ...//.... sino una acción en defensa de España y por supuesto constitucional..";208;A favor;False;A favor
30;48;Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 5 de abril de 1982.txt;11;El Sr. Laina le alertó sobre la posible inconstitucionalidad de la propuesta, y por eso ordenó que el Sr. Nicolás -le acompañara..;130;En contra;False;En contra
31;24;Vista oral 2/81 del Consejo Supremo de Justicia Militar (13 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 13 de abril de 1982.txt;6;Y por orden del General Juste le leyeron las misiones de su Brigada, que era tomar 5 emisoras de radio y el Parque del Oeste..;126;Neutral;False;Neutral
32;78;Vista oral 2/81 del Consejo Supremo de Justicia Militar (14 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 14 de abril de 1982.txt;7;"Tras esta conversación, le oyó manifestar: ""yo veo que la solución es constitucional"" y ""hay que ceñirse a las exigencias de Tejero"", aunque él las desconoce..";159;A favor;False;A favor
39;21;Vista oral 2/81 del Consejo Supremo de Justicia Militar (30 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 30 de abril de 1982.txt;7;"El letrado finalizó diciendo que, la ""solución ARMADA"" era una fórmula constitucional y además, la única que se propuso aquella noche para resolver la situación, y su defendido, no actuó peor que los demás..";207;A favor;False;A favor
39;40;Vista oral 2/81 del Consejo Supremo de Justicia Militar (30 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 30 de abril de 1982.txt;7;Análisis de la misión constitucional de las FAS.;48;Neutral;False;Neutral
39;41;Vista oral 2/81 del Consejo Supremo de Justicia Militar (30 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 30 de abril de 1982.txt;7;"En esta parte en propias palabras del codefensor realiza un estudio de la misión constitucional de las FAS. con la técnica del Estado Mayor, para concluir en que su patrocinado actuó en función de ""obediencia debida"" a Su Majestad..";232;A favor;False;A favor
39;59;Vista oral 2/81 del Consejo Supremo de Justicia Militar (30 de abril de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 30 de abril de 1982.txt;7;"Pasa a mencionar sucintamente una serie de circunstancias que se dieron desde el comienzo del procedimiento como el nombramiento de un Juez Especial, hecho que califica de inconstitucional y se refiere a alguna remoción producida que define como ""más discrecional que discreta""..";279;A favor;False;A favor
43;19;Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de mayo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 5 de mayo de 1982.txt;6;El Teniente Coronel Tejero se opone a la intención del General Armada y evita que éste cometa un acto anticonstitucional y salva la democracia..;144;A favor;False;A favor
43;24;Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de mayo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 5 de mayo de 1982.txt;6;Es la más alta defensa de España, de la democracia y del orden constitucional..;79;A favor;False;A favor
43;33;Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de mayo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 5 de mayo de 1982.txt;6;Es alguna clase política, contando con la prensa, los que vulneran el orden constitucional..;92;A favor;False;A favor
46;64;Vista oral 2/81 del Consejo Supremo de Justicia Militar (12 de mayo de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 12 de mayo de 1982.txt;5;Falta el fallo en un recurso ante el Tribunal Constitucional (recusación del Juez Especial Consejero Togado García Escudero).;125;Neutral;False;Neutral
50;53;Relato de los sucesos de los días 23 y 24 de febrero.;Relato de los sucesos de los días 23 y 24 de febrero.txt;34;"S.M. reafirma las siguientes decisiones:. a) Que se transmita a la JUJFM, todos los Capitanes Generales, Zonas Marítimas y Regiones Aéreas el siguiente télex: (que salió a las 21'35 horas Zulú) (22'35 hora oficial española).. ""ANTE SITUACION CREADA POR SUCESOS DESARROLLADOS PALACIO CONGRESO Y PARA EVITAR CUALQUIER POSIBLE CONFUSION, CON FIRMO HE ORDENADO AUTORIDADES CIVILES Y JUNTA DE JEFES DE ESTADO MAYOR TOMEN MEDIDAS NECESARIAS PARA MANTENER ORDEN CONSTITUCIONAL DENTRO LEGALIDAD VIGENTE.";495;En contra;False;En contra
50;54;Relato de los sucesos de los días 23 y 24 de febrero.;Relato de los sucesos de los días 23 y 24 de febrero.txt;34;"CUALQUIER MEDIDA DE CARACTER MILITAR QUE EN SU CASO HUBIERAN DE TOMARSE, DEBERA CONTAR CON LA APROBACION DE LA JUJFM."". b) Al Sr. Laina y demás Autoridades civiles de su nivel:. "" Que se constituyan en Consejo de Secretarios de Estado y Subsecretarios mientras que el Gobierno se encuentre sin poder ejercer sus funciones y que mantengan el orden constitucional y aseguren la normalidad ciudadana bajo su Autoridad."". c) Necesidad de dirigirse a la Nación por Radio y TVE.. d) Preparar orden tajante al Capitán General de la 3ª Región Militar para que cese en su actitud..";572;En contra;False;En contra
50;248;Relato de los sucesos de los días 23 y 24 de febrero.;Relato de los sucesos de los días 23 y 24 de febrero.txt;34;Las menciones se reparten entre una hipotética implicación y una real defensa del orden constitucional..;104;Neutral;False;Neutral
56;37;Nota al PREJUJEM (Presidente de la Junta de Jefes de Estado Mayor). Algunos datos para una crónica de un golpe anunciado (Jesús M. Paricio).;Nota al PREJUJEM Presidente de la Junta de Jefes de Estado Mayor Algunos datos p_1e928f37.txt;12;"Ha llegado la hora de que las FFAA, no con espíritu ""golpista"", sino en cumplimiento de un indeclinable deber constitucional salga a la calle para defender la sagrada e indisoluble unidad de España..";199;A favor;False;A favor
76;334;Policía Nacional. Informe de situación. Marca: reservado-confidencial (12 de noviembre de 1981).;Policía Nacional Informe de situación Marca reservado-confidencial 12 de noviembre de 1981.txt;19;«¡Rey es un conde y un mundo, pronunciada por el capitán Milano del Bosch, a quien le recriminó por ello, enarciéndose ambos en un altercado en el que resultó golpeado y herido levemente en la parte el capitán Aymerich..;220;A favor;False;A favor
93;47;"""Informe de las distintas Jefaturas Superiores: Comisaría General de Información. """"Situación actual en las distintas regiones policiales y acciones de protesta previstas en relación a la ocupación del Palacio del Congreso de los Diputados"""" (26 de febrero de 1981).""";Informe de las distintas Jefaturas Superiores Comisaría General de Información S_44a3afd8.txt;34;"""VIVA TEJERO"" - ""FUERA LA CONSTITUCION"" - ""TEJERO VALIENTE"" - ""VIVA LA GUARDIA CIVIL"".";86;A favor;False;A favor
93;59;"""Informe de las distintas Jefaturas Superiores: Comisaría General de Información. """"Situación actual en las distintas regiones policiales y acciones de protesta previstas en relación a la ocupación del Palacio del Congreso de los Diputados"""" (26 de febrero de 1981).""";Informe de las distintas Jefaturas Superiores Comisaría General de Información S_44a3afd8.txt;34;"""ES NECESARIA LA MOVILIZACION DEL PUEBLO EN DEFENSA Y PROFUNDIZACION DE LAS LIBERTADES CONTRA TODO INTENTO DE RECORTARLAS"".";123;En contra;False;En contra
93;60;"""Informe de las distintas Jefaturas Superiores: Comisaría General de Información. """"Situación actual en las distintas regiones policiales y acciones de protesta previstas en relación a la ocupación del Palacio del Congreso de los Diputados"""" (26 de febrero de 1981).""";Informe de las distintas Jefaturas Superiores Comisaría General de Información S_44a3afd8.txt;34;"""EL GOLPISMO SE HA CRECIDO CON LA TOLERANCIA DEL GOBIERNO CON LOS ELEMENOS FASCISTAS"".";86;En contra;False;En contra
93;61;"""Informe de las distintas Jefaturas Superiores: Comisaría General de Información. """"Situación actual en las distintas regiones policiales y acciones de protesta previstas en relación a la ocupación del Palacio del Congreso de los Diputados"""" (26 de febrero de 1981).""";Informe de las distintas Jefaturas Superiores Comisaría General de Información S_44a3afd8.txt;34;"""EXIJAMOS LA DEPURACION DE LAS FUERZAS ARMADAS, GUARDIA CIVIL Y POLICIA"".. ## LEON.";83;En contra;False;En contra
126;286;"""Nota Informativa sobre la repercusión en prensa del arresto de Tejero en 1978 cuando era Jefe de la Comandancia de Málaga";Nota Informativa sobre la repercusión en prensa del arresto de Tejero en 1978 cu_df11f894.txt;32;"""LA GUARDIA CIVIL ES LA UNICA QUE TIENE HUEVOS EN ESPAÑA"", ""YA ERA HORA DE QUE ALGUIEN PUSIERA ORDEN"", ""HAY QUE VER EL RESPETO QUE LE TIENEN A LA GUARDIA CIVIL, EN CUANTO DI JO QUE SE DISOLVIERAN LO HICIERON SIN UN SOLO GRITO"" y otras frases similares, siempre en tono laudatorio..";281;A favor;False;A favor
159;396;Télex interiores y de agencias recibidos en 2ª sección EM el día 23-F informando del estado de situación (23 de febrero de 1981).;Télex interiores y de agencias recibidos en 2ª sección EM el día 23-F informando_3f001969.txt;102;"""MI GENERAL,SIN NOVEDAD.TODO EN ORDEN.TODO EN ORDEN.SIN NOVEDAD""..";66;A favor;False;A favor
159;443;Télex interiores y de agencias recibidos en 2ª sección EM el día 23-F informando del estado de situación (23 de febrero de 1981).;Télex interiores y de agencias recibidos en 2ª sección EM el día 23-F informando_3f001969.txt;102;"""PERO LA SITUACION QUE SE PRODUCE COMO CONSECUENCIA DE ESTOS HECHOS ES DE QUE ESTOS MOMENTOS EL GOBIERNO NO PUEDE ACTUAR, QUIEN SI PUEDE PERLO, LO HACE Y LO ESTA HACIENDO CON ABSOLUTA Y TOTAL EFICACIA, ES LA REY"".. ""ES POR ELLO QUE TENGO LA SATISFACCION DE INFORMAR A TODOS ESTADOS CONCIUDADANOS QUE ESTA TARDE HE HABLADO CON EL REY, QUE ME MANIFESTADO SU ABSOLUTA CONFIANZA EN EL BUEN DESENALACE DE TODOS LOS HECHOS Y SU ABSOLUTO DOMINIO DE LA SITUACION"".. ""LA CONSIGNA DEL REY EN ESTOS MOMENTOS -- DIJO POR ULTIMO -- ES APARTE TODO, HAY QUE MANTENER UNA PLENA Y CONFIADA SERENIDAD. Y SU AQUELLO QUE TIENDA A MODIFICAR LA NORMALIDAD, A INTRODUCIR LOS ELEMENTOS DE TENSION E INTRANQUILIDAD, ES MALO.";699;En contra;False;En contra
0;27;Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 20 de febrero de 1982.txt;3;En quienes no tengan un juicio formado al respecto, introduce la duda en torno a la conducta del REY..;102;A favor;False;A favor
0;38;Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 20 de febrero de 1982.txt;3;Esta circunstancia se ha visto agravada por la no presencia de la Guardia Civil de Tráfico regulando la circulación en semáforos y giros obligados, sobre todo en la zona de Aluche a caballo sobre la carretera de Extremadura.;224;Neutral;False;Neutral
1;59;Vista oral 2/81 del Consejo Supremo de Justicia Militar (22 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 22 de febrero de 1982.txt;4;Este hecho se estima grave, pues con base en él podría alegarse nulidad.;72;A favor;False;A favor
1;65;Vista oral 2/81 del Consejo Supremo de Justicia Militar (22 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 22 de febrero de 1982.txt;4;Resto de los procesados: niegan su participación en conspiración alguna.;72;A favor;False;A favor
1;67;Vista oral 2/81 del Consejo Supremo de Justicia Militar (22 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 22 de febrero de 1982.txt;4;Destaca en la lectura la exaltación de valores morales reali. ...//....;71;A favor;False;A favor
1;71;Vista oral 2/81 del Consejo Supremo de Justicia Militar (22 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 22 de febrero de 1982.txt;4;"Han sido leidas todas las certificaciones del General JUSTE, de las que se puede deducir: que no tenía conocimiento previo de los hechos; que el Coronel SAN MARTIN le ocultó los preparativos; que no se vió privado del ejercicio del mando; y que cuando pudo trató de confirmar la situación, obrando posteriormente en consecuencia..";330;En contra;False;En contra
1;78;Vista oral 2/81 del Consejo Supremo de Justicia Militar (22 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 22 de febrero de 1982.txt;4;Es previsible que aumente la tensión entre familiares y periodistas que coincidan en descansos, por la irritación que les produce a los primeros algunas crónicas..;163;Neutral;False;Neutral
2;3;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de febrero de 1982.txt;5;"Antes de la hora de comienzo oficial de la Vista las comisiones militares y familias comentan el artículo de Diario 16 ""Así -asaltamos el Parlamento"", escrito por Adolfo Salvador con la opinión unánime de su inoportunidad, pero sin que se detecte que ello pueda afectar el discurrir del Juicio..";295;Neutral;False;Neutral
2;5;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de febrero de 1982.txt;5;El primer rumor es que los procesados se niegan a entrar en -la Sala con motivo del artículo antes citado..;107;Neutral;False;Neutral
2;6;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de febrero de 1982.txt;5;Después la noticia es que los defensores también se niegan a/entrar en la Sala..;80;Neutral;False;Neutral
2;8;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de febrero de 1982.txt;5;Surge a continuación la noticia de que se comenzaría/si hay una rectificación de la noticia..;93;Neutral;False;Neutral
2;12;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de febrero de 1982.txt;5;El ambiente es de expectación-tensa.;36;Neutral;False;Neutral
2;13;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de febrero de 1982.txt;5;La última noticia es que la condición impuesta por los defensores es que tienen que suspender la acreditación a los periodistas de Diario 16..;142;A favor;False;A favor
2;14;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de febrero de 1982.txt;5;Parece ser que los defensores se niegan, si no se dan estas -/ condiciones, a ejercer la defensa y se habla de que habrá que nombrar defensores de oficio.;154;A favor;False;A favor
2;15;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de febrero de 1982.txt;5;Un grupo de periodistas afirma que esto lo apoyan sólo tres o cuatro defensores y que el resta estaría dispuesto a cumplir con su obligación..;142;Neutral;False;Neutral
2;16;Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).;Vista oral 281 del Consejo Supremo de Justicia Militar 24 de febrero de 1982.txt;5;Ante la disyuntiva de que se aceptara la propuesta por parte del Tribunal, los representantes de TV. y RN. piensan que habrá solidaridad del resto de la prensa con los afectados.;178;En contra;False;En contra
